power,run_time,nodes_used,processors_used,wallclock_used,cpu_used,mem_used,app_name
0.0,50200.0,1,1,50200,39015,0,mono
200.04651162790697,430.0,1,24,430,8480,3145728,python
166.43566176470588,5470.0,1,1,5470,76394,0,mono
200.61442006269593,15317.0,2,48,15317,12691,0,gaussian
96.22222222222223,94.0,1,1,94,36,75776,vasp
0.0,205.0,1,1,205,4310,0,vasp
0.0,3640.0,1,1,3640,14110,0,vasp
182.52941176470588,173.0,1,1,173,4460,2097152,vasp
0.0,57694.0,1,1,57694,23,0,vasp
159.19529837251355,11123.0,3,48,11123,3995,0,ls-dyna
218.45801526717557,1314.0,1,1,1314,30702,3145728,vasp
269.7608695652174,465.0,4,96,465,39525,0,vasp
145.3957783641161,3804.0,1,1,3804,38591,2097152,mono
0.0,81.0,1,24,81,53,0,vasp
234.0921052631579,1523.0,1,24,1523,35778,0,vasp
82.5,37.0,1,1,37,0,0,wrf
207.55454545454546,6642.0,1,1,6642,18337,0,mono
233.46218487394958,1195.0,1,1,1195,26251,0,vasp
245.48275862068965,3211.0,1,1,3211,76822,2097152,vasp
169.39622641509433,535.0,1,1,535,7235,0,vasp
254.07407407407408,82.0,3,48,82,0,0,vasp
185.45343378098045,30564.0,3,48,30564,79967,0,vasp
0.0,16322.0,1,24,16322,36534,0,gaussian
0.0,4253.0,1,1,4253,11887,0,mono
114.31,1005.0,1,24,1005,3505,0,vasp
0.0,6285.0,1,1,6285,6967,0,mono
0.0,21195.0,6,121,21195,36564,0,fluent
148.3846153846154,255.0,1,1,255,2697,2097152,vasp
117.56679841897233,25438.0,1,1,25438,57683,0,vasp
95.6,105.0,1,1,105,69,876544,vasp
148.73684210526315,187.0,1,1,187,2181,0,vasp
0.0,81.0,1,1,81,0,0,fast
82.4,103.0,3,3,103,4,0,vasp
221.9047619047619,2318.0,1,1,2318,36244,0,vasp
144.8411173585357,173024.0,5,120,224,86363,0,vasp
99.07222222222222,1808.0,1,24,1808,1595,952320,vasp
124.0,136.0,1,1,136,3081,2097152,vasp
0.0,3761.0,1,1,3761,59216,0,vasp
105.92447189331655,255621.0,1,1,82821,78236,0,mono
0.0,310.0,1,24,310,327,0,vasp
147.72394366197184,3559.0,1,1,3559,37837,2097152,mono
222.03300385446477,172818.0,8,8,18,69315,0,mfix
273.5315789473684,960.0,6,6,960,3202,0,vasp
264.48840870062963,35119.0,2,2,35119,41443,0,vasp
154.85714285714286,75.0,1,1,75,899,0,vasp
205.5201238390093,3233.0,1,24,3233,69978,3145728,vasp
213.75342465753425,743.0,1,1,743,14318,0,vasp
0.0,120238.0,4,96,33838,17637,0,vasp
209.40129733520337,57685.0,1,1,57685,23,0,vasp
95.26612903225806,1248.0,1,16,1248,1912,0,vasp
203.7258064516129,629.0,1,24,629,13766,0,vasp
43.0,1586.0,1,1,1586,36542,0,vasp
116.92857142857143,78.0,16,384,78,0,0,charmm
86.5,43.0,1,1,43,0,0,wrf
492.28002276607856,17734.0,1,24,17734,69956,0,vasp
228.525619681835,36153.0,3,48,36153,1144,6291456,vasp
543.4696132596686,7283.0,1,1,7283,10556,0,vasp
233.24561403508773,568.0,1,1,568,11453,0,vasp
99.9375,157.0,1,1,157,110,0,fast
94.4,51.0,1,24,51,10,0,gromacs
215.95338983050848,2379.0,2,48,2379,24949,0,vasp
165.33333333333334,208.0,1,1,208,2977,0,vasp
229.60141509433961,12838.0,1,24,12838,38481,6291456,python
312.1,142.0,2,32,142,92,1048576,python
98.93233082706767,1333.0,1,24,1333,3309,0,amber
234.95866935483872,3313.0,3,3,3313,75138,3145728,vasp
131.06443679291687,20574.0,1,24,20574,58676,0,vasp
529.0945945945946,747.0,1,1,747,87,0,wrf
208.98342541436463,3646.0,1,24,3646,85710,0,vasp
442.03545759463344,42228.0,1,1,42228,68777,0,vasp
189.17241379310346,292.0,1,1,292,6397,2097152,vasp
194.98145285935084,6546.0,1,24,6546,69078,0,amber
199.2265094979647,59288.0,2,48,59288,3659,0,gaussian
0.0,0.0,2,48,0,66129,0,nek
231.90885684860967,19614.0,1,24,19614,35043,0,python
236.55363321799308,2925.0,1,24,2925,67701,0,vasp
90.36831812255541,7741.0,2,48,7741,0,0,vasp
256.3653395784543,4277.0,1,24,4277,14214,6291456,python
0.0,1508.0,1,1,1508,35344,0,vasp
0.0,421.0,1,1,421,1272,0,vasp
204.33333333333334,303.0,1,1,303,6185,0,vasp
0.0,32563.0,3,48,32563,1055,11534336,vasp
153.64089622060814,82049.0,1,1,82049,20675,0,mono
313.3125,47773.0,3,48,47773,37506,7340032,vasp
222.90943396226416,2658.0,1,1,2658,62323,0,vasp
152.9090909090909,110.0,4,61,110,1213,0,ls-dyna
0.0,15461.0,1,24,15461,21883,0,vasp
260.4302541847489,20278.0,4,96,20278,12855,120586240,vasp
224.64285714285714,710.0,1,24,710,16010,0,vasp
190.22857142857143,348.0,1,1,348,6222,0,vasp
257.6235294117647,848.0,1,1,848,20688,4194304,vasp
230.0,8308.0,1,24,8308,21248,0,vasp
150.71428571428572,70.0,1,24,70,650,0,comsol
0.0,2782.0,1,1,2782,40280,0,vasp
109.2803889789303,6177.0,1,1,6177,6469,2097152,python
173.0,267.0,1,1,267,3891,0,vasp
233.56664697775153,17017.0,3,48,17017,34466,10485760,vasp
97.83333333333333,62.0,1,1,62,57,203776,vasp
197.79296875,7755.0,1,24,7755,69137,0,mono
149.04,248.0,1,1,248,2877,2097152,mono
177.0235338064998,26860.0,3,48,26860,77103,7340032,vasp
250.40112994350284,8893.0,1,1,8893,38878,0,vasp
197.77203136669155,53618.0,1,1,53618,52271,0,matlab
179.1,205.0,1,1,205,3116,0,vasp
211.96198830409358,6880.0,1,1,6880,19855,0,mono
0.0,1555.0,1,16,1555,24045,0,vasp
178.89795918367346,986.0,1,24,986,20924,0,vasp
0.0,0.0,4,96,0,64017,0,vasp
314.6451204055767,5261.0,3,48,5261,76684,0,vasp
0.0,1429.0,2,32,1429,1740,0,vasp
323.0608799915363,864259.0,1,1,259,280,0,mono
205.70466321243524,1953.0,1,24,1953,43929,0,vasp
290.61538461538464,136.0,1,16,136,1,0,gaussian
264.2418426103647,5238.0,3,3,5238,32582,0,vasp
142.93333333333334,146.0,1,1,146,1582,0,vasp
88.49903795697044,57707.0,2,48,57707,0,0,vasp
185.53571428571428,280.0,1,1,280,4705,0,vasp
201.23529411764707,682.0,2,48,682,23932,0,vasp
154.13725490196077,3078.0,1,1,3078,32374,0,vasp
175.11708253358924,5224.0,1,1,5224,12479,8388608,fast
258.6677215189873,9582.0,1,24,9582,54124,0,vasp
225.15803814713897,25718.0,3,48,25718,17871,0,vasp
228.49056603773585,1607.0,1,1,1607,37137,0,vasp
196.2439024390244,420.0,2,48,420,17825,0,vasp
0.0,92.0,1,24,92,982,0,vasp
126.19388954171563,34434.0,1,16,34434,37461,0,vasp
245.05604982206407,11304.0,1,1,11304,9983,0,vasp
0.0,0.0,2,32,0,40132,0,gaussian
327.8888888888889,34.0,3,48,34,0,0,vasp
233.7680412371134,3920.0,1,24,3920,2962,0,vasp
0.0,761.0,1,24,761,17185,0,vasp
196.03225806451613,613.0,2,48,613,27877,0,vasp
195.83013506835778,61303.0,4,64,61303,25818,4194304,python
0.0,482.0,2,2,482,2,0,fluent
237.89591078066914,5411.0,1,1,5411,42067,0,vasp
121.17711495013579,439436.0,1,24,7436,36010,0,gaussian
191.2037037037037,545.0,1,24,545,11447,2097152,python
0.0,28198.0,1,24,28198,149,0,vasp
99.78571428571429,137.0,1,1,137,73,0,mono
222.63114754098362,1227.0,1,1,1227,27650,0,vasp
279.3093769934085,129543.0,4,96,43143,20966,35651584,vasp
291.2574417686538,169900.0,3,48,83500,30358,0,matlab
205.35714285714286,281.0,1,1,281,6009,0,vasp
165.64285714285714,138.0,1,24,138,2584,0,vasp
221.45555555555555,902.0,1,1,902,20236,0,vasp
262.212976022567,28627.0,1,24,28627,75863,0,vasp
94.32003192338388,12676.0,1,24,12676,12605,0,gromacs
260.41987179487177,6306.0,1,24,6306,53802,0,vasp
134.10077519379846,5166.0,1,1,5166,33632,2097152,mono
205.0,55.0,1,1,55,0,0,fast
313.71315267680103,15135.0,1,16,15135,30118,0,vasp
223.1980198019802,1014.0,1,1,1014,21427,0,vasp
203.54953560371516,6539.0,1,24,6539,36827,0,vasp
0.0,1166.0,1,1,1166,1032,0,mono
217.37373896595207,63784.0,1,1,63784,48251,0,mono
245.11148648648648,8957.0,1,24,8957,39469,0,vasp
86.23599648814749,57640.0,1,1,57640,25,0,vasp
272.18466617225965,162690.0,12,192,76290,25693,0,WindPlantSolver
230.63829787234042,946.0,1,1,946,21482,0,vasp
90.8,48.0,1,1,48,21,0,vasp
0.0,282.0,1,16,282,205,0,vasp
148.8695652173913,1610.0,1,24,1610,16045,0,gaussian
70.57745078544443,50765.0,1,1,50765,23379,0,mono
228.35135135135135,735.0,1,1,735,16776,2097152,vasp
102.98666666666666,247.0,3,3,247,28,0,vasp
311.14814814814815,267.0,1,1,267,141,310272,python
116.40579710144928,698.0,1,16,698,3426,0,vasp
111.93693693693693,1118.0,1,24,1118,4638,0,vasp
201.01413427561837,1423.0,4,96,1423,38305,0,vasp
220.71774193548387,624.0,2,48,624,25369,0,comsol
0.0,57741.0,1,1,57741,23,0,vasp
0.0,4364.0,1,16,4364,1653,0,vasp
402.0,370.0,1,1,370,7948,9437184,vasp
364.57169080968913,167929.0,3,48,81529,9020,0,vasp
204.8181818181818,667.0,1,1,667,14453,2097152,vasp
290.24,257.0,1,16,257,214,0,vasp
233.27107652399482,2593.0,6,144,2593,58321,0,vasp
189.84126984126985,635.0,1,24,635,13396,1048576,python
299.04225941422595,60303.0,6,96,60303,59158,0,vasp
251.79461161651506,57702.0,1,24,57702,82773,0,vasp
211.24537037037038,544.0,4,96,544,42163,0,vasp
0.0,36948.0,1,16,36948,8807,0,vasp
134.97142857142856,10508.0,1,1,10508,69018,0,vasp
169.71428571428572,137.0,1,1,137,2156,0,vasp
0.0,116.0,1,16,116,0,0,vasp
857.1504207573632,57715.0,1,1,57715,23,0,vasp
270.4985835694051,3555.0,1,1,3555,55909,0,vasp
201.43243243243242,374.0,1,1,374,7870,0,vasp
15.0,207.0,1,1,207,4680,2097152,vasp
233.42670185857253,91738.0,1,24,5338,29961,0,vasp
245.4857142857143,696.0,1,1,696,16351,10485760,vasp
246.2087912087912,3681.0,1,24,3681,85879,0,vasp
198.6472944728286,87102.0,4,64,702,15586,0,vasp
253.65051903114187,2895.0,1,24,2895,67110,3145728,vasp
193.76923076923077,260.0,1,1,260,5212,0,vasp
283.4182773109244,23924.0,2,2,23924,51472,0,vasp
238.96536796536796,2325.0,1,24,2325,55004,0,vasp
241.00819672131146,1227.0,1,1,1227,28248,3145728,vasp
252.70886075949366,794.0,1,1,794,17828,0,vasp
231.19739696312365,4635.0,1,1,4635,19213,0,mono
364.6462585034014,2976.0,1,16,2976,2611,1048576,python
189.03418803418805,792.0,3,3,792,2613,0,vasp
234.43956043956044,921.0,1,1,921,20204,0,vasp
424.34453781512605,1212.0,1,1,1212,17807,0,vasp
226.47916666666666,1930.0,2,48,1930,2665,0,vasp
175.82456140350877,582.0,2,2,582,1819,0,vasp
96.88235294117646,335.0,1,1,335,294,0,fast
261.8226666666667,7537.0,1,1,7537,5968,0,vasp
0.0,653.0,1,24,653,13753,0,vasp
231.32321428571427,2814.0,2,2,2814,64328,0,vasp
93.63095238095238,44082.0,1,24,44082,26747,0,mono
105.71428571428571,67.0,1,24,67,507,913408,vasp
107.0,34.0,2,2,34,0,0,mfix
0.0,912.0,1,16,912,1,0,vasp
191.773901958512,28849.0,4,64,28849,43598,0,vasp
129.05555555555554,185.0,1,24,185,1576,0,vasp
0.0,102.0,1,16,102,0,0,vasp
0.0,569.0,1,16,569,2962,0,vasp
0.0,31924.0,1,16,31924,90,0,vasp
0.0,4432.0,1,16,4432,6712,0,vasp
260.9271615720524,57786.0,1,24,57786,81613,0,python
181.9181818181818,258.0,110,2640,258,4330,0,matlab
239.37662337662337,777.0,1,24,777,16641,0,vasp
303.7,1001.0,1,1,1001,899,0,fast
453.2244897959184,2952.0,1,1,2952,45720,0,vasp
432.7876857749469,4768.0,1,1,4768,74912,0,vasp
133.11174785100286,7106.0,1,16,7106,43567,2097152,python
290.19484391441597,57697.0,1,1,57697,23,0,vasp
248.93333333333334,1505.0,1,1,1505,34722,0,vasp
214.51631477927063,5266.0,1,24,5266,38055,0,amber
86.9417372881356,19095.0,1,1,19095,12,0,vasp
441.6326530612245,985.0,1,1,985,14630,0,vasp
199.87133182844244,4475.0,1,1,4475,16436,0,mono
196.13846153846154,657.0,1,1,657,15532,3145728,vasp
193.29733424470265,29397.0,2,32,29397,62259,0,vasp
217.83333333333334,611.0,1,1,611,12577,0,vasp
377.942691644072,27118.0,3,48,27118,1065,12582912,vasp
0.0,790.0,1,1,790,11279,0,vasp
147.0,2111.0,1,1,2111,49620,4194304,vasp
199.044776119403,680.0,1,24,680,13178,0,wrf
239.18333333333334,17561.0,1,24,17561,72956,0,vasp
0.0,3829.0,1,24,3829,3133,0,vasp
0.0,1824.0,1,24,1824,41914,0,vasp
208.23684210526315,380.0,1,1,380,8130,0,vasp
214.13816550925927,79983.0,2,32,79983,72434,6291456,gamess
110.34389140271493,2243.0,2,32,2243,4630,0,vasp
247.2967032967033,3662.0,4,96,3662,548,0,matlab
217.63120567375887,1411.0,1,1,1411,31433,2097152,mono
405.7169274537696,7121.0,1,1,7121,13469,0,mono
214.11666666666667,4807.0,1,24,4807,5834,5242880,python
427.42198581560285,31185.0,2,2,31185,39235,0,vasp
124.91148028762707,445598.0,1,1,13598,63067,28311552,mono
104.31106753278588,163322.0,1,1,76922,20649,0,mono
212.17148362235068,1743.0,3,72,1743,37946,4194304,python
94.75,40.0,1,1,40,0,0,mono
224.47435897435898,780.0,1,1,780,18180,2097152,vasp
199.40540540540542,748.0,1,24,748,13751,0,vasp
94.5,39.0,1,1,39,32,0,vasp
243.59324722411057,29583.0,3,3,29583,78783,0,vasp
179.36363636363637,112.0,2,48,112,2894,0,vasp
0.0,57690.0,1,1,57690,23,0,vasp
114.5,118.0,1,1,118,90,0,mfix
107.2,103.0,1,1,103,522,1048576,vasp
211.21333333333334,745.0,1,24,745,17129,0,vasp
254.45465434633812,14628.0,4,96,14628,7228,0,vasp
234.14542635658916,32630.0,1,24,32630,1642,0,vasp
523.0757575757576,663.0,1,1,663,9412,0,vasp
384.277558302536,26194.0,3,48,26194,41471,7340032,vasp
0.0,227.0,1,24,227,4532,0,vasp
0.0,0.0,2,32,0,58240,13631488,Quantum_Espresso
312.7504409171076,1917.0,6,6,1917,7110,0,vasp
93.85772357723577,2464.0,1,24,2464,1649,964608,vasp
193.3235294117647,346.0,1,1,346,6097,0,vasp
223.7349774227162,57638.0,1,1,57638,54879,0,vasp
255.6216856060606,10615.0,2,2,10615,72080,0,vasp
115.0,184.0,1,1,184,5034,2097152,vasp
227.94965675057207,4421.0,1,1,4421,15054,0,mono
0.0,661.0,1,24,661,13476,0,vasp
209.39655172413794,582.0,1,1,582,12899,0,vasp
103.75675675675676,371.0,1,16,371,139,1048576,python
177.07163461538462,2610.0,8,192,2610,47243,0,vasp
118.19727891156462,1486.0,1,1,1486,3667,0,vasp
92.47252747252747,913.0,1,1,913,884,0,fast
184.3696581196581,4682.0,1,16,4682,70055,7340032,python
137.0,1510.0,1,24,1510,33999,0,python
96.35714285714286,1272.0,1,24,1272,241,0,vasp
225.99473684210525,1914.0,1,1,1914,43969,0,vasp
0.0,10747.0,1,24,10747,81425,0,vasp
217.28378378378378,5190.0,1,24,5190,32847,0,gaussian
236.52107279693487,2606.0,1,1,2606,60781,0,vasp
249.45255335365854,26538.0,2,48,26538,55502,0,vasp
0.0,1423.0,1,16,1423,42,0,vasp
450.1943262411348,7081.0,1,1,7081,18670,0,mono
229.1377245508982,1677.0,1,1,1677,38683,0,vasp
0.0,1944.0,1,1,1944,30013,0,vasp
250.21319694335503,248680.0,1,1,75880,6469,0,mono
204.29149484536083,9758.0,4,96,9758,50923,0,vasp
218.4097995545657,4569.0,1,1,4569,19151,0,mono
439.1811320754717,2678.0,1,1,2678,41827,0,vasp
98.3620253164557,3994.0,1,24,3994,3904,0,gromacs
436.84574468085106,1907.0,1,1,1907,27870,0,vasp
146.4,156.0,1,1,156,1431,2097152,vasp
0.0,73.0,1,1,73,0,0,vasp
235.00658238884046,57649.0,4,4,57649,42429,0,vasp
253.58040201005025,3984.0,1,1,3984,8002,3145728,vasp
228.01470588235293,1372.0,1,1,1372,31394,0,vasp
202.77272727272728,434.0,1,1,434,9975,2097152,vasp
349.6106194690266,7189.0,3,48,7189,82983,7340032,vasp
136.56521739130434,227.0,1,1,227,1935,0,vasp
257.924237109786,57686.0,1,24,57686,81960,0,vasp
0.0,1365.0,1,24,1365,31280,0,vasp
98.28205128205128,10147.0,1,1,10147,3675,3145728,python
232.5966725043783,57681.0,1,24,57681,81281,0,vasp
257.5585706397413,18318.0,9,193,18318,78196,0,fluent
87.23884791008079,57647.0,1,1,57647,25,0,vasp
106.95833333333333,115.0,2,32,115,2,0,vasp
201.90449438202248,1792.0,1,1,1792,40698,1048576,vasp
0.0,282.0,1,24,282,984,0,vasp
235.45802161263506,12069.0,1,1,12069,32292,13631488,vasp
0.0,542.0,1,1,542,7498,0,vasp
0.0,7290.0,1,16,7290,4,0,vasp
113.66666666666667,540.0,8,192,540,10367,0,comsol
202.9268292682927,421.0,1,1,421,8408,0,vasp
252.4688796680498,2464.0,1,1,2464,57205,0,vasp
0.0,912.0,1,16,912,1,0,vasp
226.01917556550694,29058.0,3,48,29058,6786,0,vasp
229.90889978976875,14439.0,1,1,14439,56465,0,vasp
93.23950233281494,12930.0,2,32,12930,61920,0,vasp
0.0,9861.0,1,16,9861,69956,0,vasp
385.49305555555554,491.0,3,3,491,1621,0,vasp
218.56301824212272,12240.0,1,24,12240,31815,0,vasp
229.8847352024922,3221.0,1,1,3221,76238,0,vasp
112.98756660746004,5637.0,1,1,5637,19829,1048576,mono
169.5704697986577,2984.0,1,1,2984,30723,1048576,mono
248.7014244380147,90371.0,1,24,3971,79992,0,gaussian
213.5056179775281,2687.0,1,24,2687,62361,0,vasp
237.42307692307693,530.0,1,1,530,11011,0,vasp
220.18930686172067,14379.0,4,96,14379,74160,18874368,vasp
201.0,134.0,1,1,134,1706,2097152,vasp
0.0,86.0,4,64,86,0,0,WindPlantSolver
101.10526315789474,190.0,1,16,190,143,0,python
0.0,0.0,1,1,0,73991,0,mono
229.6392156862745,2552.0,1,24,2552,55802,2097152,vasp
0.0,42.0,1,1,42,0,0,fast
94.06643598615916,14471.0,1,1,14471,14411,0,transport
208.61702127659575,470.0,1,24,470,8978,0,vasp
0.0,1398.0,1,1,1398,20404,0,vasp
252.179012345679,1625.0,1,1,1625,37276,0,vasp
465.88303991633256,57695.0,1,1,57695,56478,0,vasp
337.1507731958763,7803.0,2,32,7803,23672,0,gaussian
107.43573227147625,172897.0,1,24,97,2256,0,matlab
95.61818181818182,557.0,1,1,557,525,0,mono
179.6206896551724,581.0,1,24,581,8824,0,gaussian
88.76042908224076,8465.0,1,24,8465,131,0,vasp
379.06604927485586,57948.0,1,24,57948,83132,0,vasp
289.1,104.0,1,16,104,0,0,vasp
394.0,1229.0,1,1,1229,29329,3145728,vasp
0.0,14502.0,1,16,14502,6,0,vasp
112.95801317233808,219845.0,1,1,47045,78641,0,mono
40.0,2376.0,1,24,2376,55318,0,vasp
341.4,46.0,1,1,46,0,0,fast
181.07559681697612,7606.0,1,16,7606,29516,0,python
233.43109788128174,57630.0,1,24,57630,81138,0,vasp
353.9865038560411,27244.0,4,64,27244,77153,0,vasp
182.23529411764707,175.0,1,1,175,2559,0,vasp
0.0,6151.0,1,24,6151,56530,0,vasp
217.66355140186917,8645.0,1,24,8645,24034,0,vasp
253.12762237762237,20126.0,2,2,20126,60298,0,vasp
219.84615384615384,524.0,1,24,524,11446,4194304,vasp
198.94915254237287,595.0,1,1,595,13021,0,vasp
203.88235294117646,675.0,1,24,675,15244,0,vasp
219.26506024096386,837.0,1,1,837,18593,0,vasp
85.44816698824768,57668.0,1,1,57668,22,0,vasp
0.0,22937.0,1,24,22937,26237,0,vasp
223.4,208.0,1,24,208,3857,0,vasp
220.41680960548885,5831.0,1,24,5831,62376,5242880,vasp
0.0,798.0,1,16,798,2425,0,vasp
40.0,592.0,1,16,592,3835,0,vasp
194.90671848972792,12069.0,3,48,12069,58613,6291456,vasp
228.09756097560975,2051.0,1,24,2051,45878,3145728,vasp
0.0,57722.0,1,1,57722,23,0,vasp
0.0,9600.0,1,16,9600,62916,0,vasp
89.06944444444444,80.0,9,9,80,29,0,vasp
90.47619047619048,208.0,3,49,208,0,0,fluent
229.76092544987148,7826.0,4,64,7826,54491,11534336,vasp
243.74747474747474,6005.0,1,24,6005,53150,0,vasp
229.75289575289574,5205.0,1,1,5205,37083,0,vasp
271.45631067961165,1041.0,6,144,1041,24031,0,vasp
174.70777027027026,1475.0,4,64,1475,2596,0,vasp
0.0,86.0,1,1,86,0,0,mono
249.00984966303784,19397.0,1,1,19397,30418,0,vasp
198.4878048780488,408.0,1,1,408,9692,3145728,vasp
0.0,224.0,1,1,224,2619,1048576,mono
137.75,85.0,1,1,85,680,0,vasp
207.07709750566895,4432.0,1,1,4432,4114,0,vasp
210.75862068965517,297.0,1,1,297,7526,8388608,vasp
257.74718614718614,11652.0,1,24,11652,17123,0,python
237.59816753926702,7710.0,1,24,7710,9361,0,python
93.11802853437095,23351.0,1,1,23351,21202,0,mfix
205.97674418604652,434.0,1,1,434,9770,2097152,vasp
88.2,50.0,1,1,50,0,0,matlab
129.2200337647721,17946.0,1,24,17946,79103,0,vasp
174.90307101727447,10421.0,3,48,10421,64181,0,vasp
188.4066317626527,15467.0,3,3,15467,5,0,vasp
489.6936936936937,6740.0,1,1,6740,19877,0,vasp
233.24221453287197,2909.0,1,1,2909,68568,0,vasp
233.77455357142858,4499.0,1,1,4499,17408,0,mono
0.0,42940.0,1,24,42940,63102,0,vasp
292.5,117.0,2,32,117,2,0,vasp
221.046875,649.0,1,1,649,13355,0,vasp
109.28474784747847,8177.0,2,2,8177,55469,0,mfix
216.96545866364667,8931.0,2,48,8931,39413,0,ls-dyna
237.40327407944858,110400.0,2,48,24000,11964,27262976,vasp
142.60264900662253,1533.0,1,16,1533,9882,5242880,python
105.42857142857143,145.0,1,16,145,139,1048576,python
291.2217741935484,7167.0,8,128,7167,26898,0,matlab
260.7579609463012,134671.0,4,96,48271,45325,0,vasp
189.65151515151516,666.0,1,24,666,12104,1048576,python
250.1352580927384,57707.0,2,48,57707,35897,0,vasp
210.10714285714286,276.0,1,1,276,4887,0,vasp
213.53676470588235,1365.0,1,24,1365,28158,0,vasp
394.0,4348.0,1,1,4348,79171,0,fast
337.00495280814874,35714.0,3,48,35714,61574,10485760,vasp
258.7967564350543,67290.0,4,96,67290,79012,73400320,vasp
215.3652073732719,4387.0,6,96,4387,56739,0,vasp
211.54867182946123,40065.0,3,48,40065,13998,0,vasp
456.6510057471264,4352.0,16,16,4352,68228,839680,s3d
211.91390728476821,1515.0,4,64,1515,8574,0,vasp
182.02631578947367,381.0,1,24,381,5548,0,vasp
0.0,2431.0,1,24,2431,57188,0,vasp
84.2,50.0,1,1,50,0,4096,charmm
0.0,471.0,1,16,471,1,0,vasp
201.03280279503105,25894.0,4,96,25894,19579,0,vasp
213.78625954198472,1323.0,1,24,1323,30009,0,vasp
162.65217391304347,1151.0,1,24,1151,19096,0,gaussian
228.00381679389312,2644.0,1,24,2644,61247,0,vasp
92.75,40.0,1,1,40,0,0,wrf
0.0,3897.0,1,1,3897,4662,0,vasp
94.20316027088036,26610.0,1,1,26610,26531,0,transport
228.47761194029852,2029.0,1,24,2029,46327,0,python
258.1934892251261,21913.0,1,1,21913,5163,6291456,vasp
303.0659340659341,912.0,1,1,912,843,0,fast
168.02649006622516,3034.0,1,24,3034,44669,0,wrf
122.85714285714286,140.0,1,1,140,2759,2097152,vasp
0.0,5003.0,1,1,5003,73372,0,mono
170.63266475644699,21996.0,1,16,21996,9149,5242880,python
127.15015560165975,38640.0,1,1,38640,84807,1048576,mono
206.84375,637.0,1,1,637,13814,2097152,vasp
240.73684210526315,6876.0,1,1,6876,20759,0,mono
104.0,213.0,1,24,213,145,0,gaussian
139.1,202.0,1,24,202,1838,0,vasp
200.33714534594324,100976.0,8,8,14576,81009,0,mfix
222.4402985074627,1347.0,1,1,1347,20376,0,vasp
280.47070506454816,10120.0,1,24,10120,68240,0,vasp
180.47058823529412,172.0,1,1,172,3367,3145728,vasp
297.4888888888889,916.0,1,16,916,96,0,vasp
214.53333333333333,149.0,1,1,149,2921,0,vasp
107.72727272727273,108.0,2,32,108,188,0,fast
222.65625,975.0,1,24,975,20621,0,vasp
241.1614310645724,3826.0,3,72,3826,1914,5242880,python
214.2570170610897,18355.0,3,72,18355,64128,0,vasp
290.1067323481117,6160.0,1,1,6160,3,0,vasp
0.0,3790.0,1,24,3790,3292,0,vasp
186.6206896551724,285.0,1,1,285,5880,0,vasp
167.75,156.0,1,1,156,2803,0,vasp
409.84634974533105,11894.0,1,1,11894,11021,0,matlab
247.7396694214876,2433.0,1,1,2433,56536,0,vasp
223.1365539452496,10361.0,3,48,10361,60626,0,vasp
228.02997960331973,143530.0,4,96,57130,29942,0,vasp
293.2,96.0,1,16,96,0,0,vasp
52.0,174.0,1,24,174,1126,0,amber
230.8235294117647,7177.0,1,1,7177,68831,0,vasp
400.0,254.0,1,1,254,2839,0,vasp
490.26233766233764,3855.0,1,1,3855,6616,4194304,vasp
307.54285714285714,347.0,1,1,347,266,0,WindPlantSolver
132.125,77.0,1,24,77,638,0,vasp
0.0,515.0,1,24,515,86,0,vasp
240.4344827586207,7292.0,1,1,7292,3610,0,fast
199.32,503.0,1,1,503,7468,0,vasp
88.0,46.0,1,1,46,0,0,mfix
0.0,432065.0,1,16,65,14317,3145728,amber
188.5526144398958,215172.0,1,24,42372,12903,0,gaussian
230.0310559006211,16252.0,1,24,16252,41094,0,vasp
0.0,87.0,4,64,87,0,0,vasp
183.3,108.0,1,1,108,1923,1048576,vasp
88.83471074380165,1215.0,1,16,1215,3,0,vasp
230.5601689512273,126163.0,1,24,39763,32727,0,gaussian
210.2826086956522,461.0,1,1,461,9837,0,vasp
210.08231486510954,110628.0,4,64,24228,53801,11534336,gamess
295.1818181818182,115.0,1,1,115,42,0,vasp
287.15492957746477,2872.0,2,32,2872,0,0,vasp
213.74832962138083,4520.0,1,1,4520,15839,0,mono
125.52941176470588,683.0,1,16,683,4249,2097152,python
170.72727272727272,225.0,1,24,225,3045,0,gaussian
229.46982055464926,12328.0,1,1,12328,23084,0,vasp
226.28125,634.0,1,24,634,13722,0,gaussian
104.72177471742238,77391.0,2,48,77391,21791,0,gaussian
203.1631205673759,1416.0,1,1,1416,25103,0,vasp
225.64615384615385,7185.0,1,1,7185,84075,0,vasp
291.54545454545456,114.0,1,16,114,0,0,vasp
92.43243243243244,749.0,1,1,749,647,0,mfix
272.6127167630058,5231.0,1,24,5231,35592,0,vasp
246.2694610778443,1686.0,1,1,1686,40364,2097152,vasp
248.21963824289406,3884.0,1,1,3884,6183,11534336,vasp
146.28571428571428,76.0,1,1,76,758,0,vasp
125.63157894736842,959.0,1,16,959,5672,0,vasp
95.0625,39.0,4,96,39,0,0,vasp
138.19071038251366,26542.0,2,32,26542,14431,0,gaussian
0.0,2408.0,1,16,2408,3536,0,vasp
129.97058823529412,5293.0,1,16,5293,37292,3145728,python
194.5152017689331,36226.0,3,48,36226,3307,0,vasp
148.82608695652175,1146.0,1,16,1146,14627,2097152,python
188.31192982456142,14549.0,3,72,14549,23108,4194304,python
